,SID,X,Private,Class,Sex,Condition,Item,Soph_pre,Correct_pre,Soph_post,Correct_post,Theta
3808,956051608,3808,0,16,M,REV,M,NA,0,H,0,0.7056658
3809,956051608,3809,0,16,M,REV,N,NA,NA,H,0,0.7056658
3810,956051608,3810,0,16,M,REV,P,NA,NA,3,2,0.7056658
3811,956051608,3811,0,16,M,REV,Q,NA,NA,NA,0,0.7056658
3812,956051608,3812,0,16,M,REV,U,NA,NA,0,0,0.7056658
3813,956051608,3813,0,16,M,REV,V,NA,NA,H,0,0.7056658
3814,956051608,3814,0,16,M,REV,X,NA,NA,H,0,0.7056658
3815,956051608,3815,0,16,M,REV,X15,NA,0,2,1,0.7056658
3816,956051608,3816,0,16,M,REV,X21,NA,NA,1,1,0.7056658
3817,956051608,3817,0,16,M,REV,X31.1,NA,NA,0,1,0.7056658
3818,956051608,3818,0,16,M,REV,X32,NA,NA,H,0,0.7056658
3819,956051608,3819,0,16,M,REV,X33,H,0,H,1,0.7056658
3820,956051608,3820,0,16,M,REV,X37,NA,NA,1,1,0.7056658
3821,956051608,3821,0,16,M,REV,X50,NA,NA,1,0,0.7056658
3822,956051608,3822,0,16,M,REV,Z,NA,NA,H,0,0.7056658
3823,956051609,3823,0,16,M,BAU,B,H,1,1,1,0.8708661
3824,956051609,3824,0,16,M,BAU,C,H,1,1,1,0.8708661
3825,956051609,3825,0,16,M,BAU,Da,2,1,1,1,0.8708661
3826,956051609,3826,0,16,M,BAU,Db,0,0,0,0,0.8708661
3827,956051609,3827,0,16,M,BAU,E,2,1,2,1,0.8708661
3828,956051609,3828,0,16,M,BAU,G,2,1,2,1,0.8708661
3829,956051609,3829,0,16,M,BAU,H,3,1,2,1,0.8708661
3830,956051609,3830,0,16,M,BAU,I,H,0,H,0,0.8708661
3831,956051609,3831,0,16,M,BAU,J,1,0,1,1,0.8708661
3832,956051609,3832,0,16,M,BAU,K,2,0,H,0,0.8708661
3833,956051609,3833,0,16,M,BAU,L,H,0,H,0,0.8708661
3834,956051609,3834,0,16,M,BAU,M,NA,NA,1,0,0.8708661
3835,956051609,3835,0,16,M,BAU,N,NA,NA,2,1,0.8708661
3836,956051609,3836,0,16,M,BAU,P,NA,NA,1,0,0.8708661
3837,956051609,3837,0,16,M,BAU,Q,NA,NA,H,0,0.8708661
3838,956051609,3838,0,16,M,BAU,U,NA,NA,H,0,0.8708661
3839,956051609,3839,0,16,M,BAU,V,NA,NA,H,0,0.8708661
3840,956051609,3840,0,16,M,BAU,X,NA,NA,H,0,0.8708661
3841,956051609,3841,0,16,M,BAU,X15,NA,NA,H,0,0.8708661
3842,956051609,3842,0,16,M,BAU,X21,NA,NA,3,1,0.8708661
3843,956051609,3843,0,16,M,BAU,X31.1,NA,NA,H,1,0.8708661
3844,956051609,3844,0,16,M,BAU,X32,NA,NA,H,0,0.8708661
3845,956051609,3845,0,16,M,BAU,X33,NA,NA,H,0,0.8708661
3846,956051609,3846,0,16,M,BAU,X37,NA,NA,1,0,0.8708661
3847,956051609,3847,0,16,M,BAU,X50,NA,NA,NA,0,0.8708661
3848,956051609,3848,0,16,M,BAU,Z,NA,NA,H,0,0.8708661
3849,956051610,3849,0,16,F,BAU,B,H,1,H,0,-0.2774108
3850,956051610,3850,0,16,F,BAU,C,H,1,2,1,-0.2774108
3851,956051610,3851,0,16,F,BAU,Da,1,1,H,0,-0.2774108
3852,956051610,3852,0,16,F,BAU,Db,1,1,1,1,-0.2774108
3853,956051610,3853,0,16,F,BAU,E,1,1,2,1,-0.2774108
3854,956051610,3854,0,16,F,BAU,G,1,0,2,1,-0.2774108
3855,956051610,3855,0,16,F,BAU,H,1,0,H,0,-0.2774108
3856,956051610,3856,0,16,F,BAU,I,1,0,H,0,-0.2774108
3857,956051610,3857,0,16,F,BAU,J,2,1,2,1,-0.2774108
3858,956051610,3858,0,16,F,BAU,K,H,0,2,1,-0.2774108
3859,956051610,3859,0,16,F,BAU,L,H,1,2,1,-0.2774108
3860,956051610,3860,0,16,F,BAU,M,H,0,H,0,-0.2774108
3861,956051610,3861,0,16,F,BAU,N,1,1,1,1,-0.2774108
3862,956051610,3862,0,16,F,BAU,P,1,0,3,2,-0.2774108
3863,956051610,3863,0,16,F,BAU,Q,NA,0,0,0,-0.2774108
3864,956051610,3864,0,16,F,BAU,U,H,0,H,0,-0.2774108
3865,956051610,3865,0,16,F,BAU,V,NA,NA,H,0,-0.2774108
3866,956051610,3866,0,16,F,BAU,X,NA,NA,H,0,-0.2774108
3867,956051610,3867,0,16,F,BAU,X15,NA,0,H,0,-0.2774108
3868,956051610,3868,0,16,F,BAU,X21,NA,NA,3,1,-0.2774108
3869,956051610,3869,0,16,F,BAU,X31.1,H,0,2,0,-0.2774108
3870,956051610,3870,0,16,F,BAU,X32,0,0,0,0,-0.2774108
3871,956051610,3871,0,16,F,BAU,X33,NA,1,0,1,-0.2774108
3872,956051610,3872,0,16,F,BAU,X37,NA,0,H,0,-0.2774108
3873,956051610,3873,0,16,F,BAU,X50,NA,0,H,0,-0.2774108
3874,956051610,3874,0,16,F,BAU,Z,NA,NA,NA,0,-0.2774108
3875,956051611,3875,0,16,F,LT,B,H,1,NA,NA,-0.375024
3876,956051611,3876,0,16,F,LT,C,H,1,NA,NA,-0.375024
3877,956051611,3877,0,16,F,LT,Da,1,1,NA,NA,-0.375024
3878,956051611,3878,0,16,F,LT,Db,1,1,NA,NA,-0.375024
3879,956051611,3879,0,16,F,LT,E,H,1,NA,NA,-0.375024
3880,956051611,3880,0,16,F,LT,G,2,1,NA,NA,-0.375024
3881,956051611,3881,0,16,F,LT,H,NA,0,NA,NA,-0.375024
3882,956051611,3882,0,16,F,LT,I,0,0,NA,NA,-0.375024
3883,956051611,3883,0,16,F,LT,J,1,0,NA,NA,-0.375024
3884,956051611,3884,0,16,F,LT,K,2,0,NA,NA,-0.375024
3885,956051611,3885,0,16,F,LT,L,NA,NA,NA,NA,-0.375024
3886,956051611,3886,0,16,F,LT,M,NA,NA,NA,NA,-0.375024
3887,956051611,3887,0,16,F,LT,N,NA,NA,NA,NA,-0.375024
3888,956051611,3888,0,16,F,LT,P,NA,NA,NA,NA,-0.375024
3889,956051611,3889,0,16,F,LT,Q,NA,NA,NA,NA,-0.375024
3890,956051611,3890,0,16,F,LT,U,NA,NA,NA,NA,-0.375024
3891,956051611,3891,0,16,F,LT,V,NA,NA,NA,NA,-0.375024
3892,956051611,3892,0,16,F,LT,X,NA,NA,NA,NA,-0.375024
3893,956051611,3893,0,16,F,LT,X15,NA,NA,NA,NA,-0.375024
3894,956051611,3894,0,16,F,LT,X21,NA,NA,NA,NA,-0.375024
3895,956051611,3895,0,16,F,LT,X31.1,NA,NA,NA,NA,-0.375024
3896,956051611,3896,0,16,F,LT,X32,NA,NA,NA,NA,-0.375024
3897,956051611,3897,0,16,F,LT,X33,NA,NA,NA,NA,-0.375024
3898,956051611,3898,0,16,F,LT,X37,NA,NA,NA,NA,-0.375024
3899,956051611,3899,0,16,F,LT,X50,NA,NA,NA,NA,-0.375024
3900,956051611,3900,0,16,F,LT,Z,NA,NA,NA,NA,-0.375024
3901,956051612,3901,0,16,F,LT,B,2,1,NA,NA,0.6598908
3902,956051612,3902,0,16,F,LT,C,2,1,NA,NA,0.6598908
3903,956051612,3903,0,16,F,LT,Da,2,1,NA,NA,0.6598908
3904,956051612,3904,0,16,F,LT,Db,1,1,NA,NA,0.6598908
3905,956051612,3905,0,16,F,LT,E,2,1,NA,NA,0.6598908
3906,956051612,3906,0,16,F,LT,G,2,1,NA,NA,0.6598908
3907,956051612,3907,0,16,F,LT,H,2,1,NA,NA,0.6598908
3908,956051612,3908,0,16,F,LT,I,NA,0,NA,NA,0.6598908
3909,956051612,3909,0,16,F,LT,J,1,1,NA,NA,0.6598908
3910,956051612,3910,0,16,F,LT,K,0,1,NA,NA,0.6598908
3911,956051612,3911,0,16,F,LT,L,2,1,NA,NA,0.6598908
3912,956051612,3912,0,16,F,LT,M,3,1,NA,NA,0.6598908
3913,956051612,3913,0,16,F,LT,N,2,1,NA,NA,0.6598908
3914,956051612,3914,0,16,F,LT,P,H,0,NA,NA,0.6598908
3915,956051612,3915,0,16,F,LT,Q,0,0,NA,NA,0.6598908
3916,956051612,3916,0,16,F,LT,U,NA,NA,NA,NA,0.6598908
3917,956051612,3917,0,16,F,LT,V,NA,NA,NA,NA,0.6598908
3918,956051612,3918,0,16,F,LT,X,NA,NA,NA,NA,0.6598908
3919,956051612,3919,0,16,F,LT,X15,NA,0,NA,NA,0.6598908
3920,956051612,3920,0,16,F,LT,X21,NA,NA,NA,NA,0.6598908
3921,956051612,3921,0,16,F,LT,X31.1,H,0,NA,NA,0.6598908
3922,956051612,3922,0,16,F,LT,X32,0,0,NA,NA,0.6598908
3923,956051612,3923,0,16,F,LT,X33,H,0,NA,NA,0.6598908
3924,956051612,3924,0,16,F,LT,X37,1,0,NA,NA,0.6598908
3925,956051612,3925,0,16,F,LT,X50,NA,0,NA,NA,0.6598908
3926,956051612,3926,0,16,F,LT,Z,NA,NA,NA,NA,0.6598908
3927,956051613,3927,0,16,M,LT,B,H,1,2,1,-0.1126864
3928,956051613,3928,0,16,M,LT,C,H,1,H,1,-0.1126864
3929,956051613,3929,0,16,M,LT,Da,1,1,H,1,-0.1126864
3930,956051613,3930,0,16,M,LT,Db,1,1,1,1,-0.1126864
3931,956051613,3931,0,16,M,LT,E,1,1,H,1,-0.1126864
3932,956051613,3932,0,16,M,LT,G,2,1,2,1,-0.1126864
3933,956051613,3933,0,16,M,LT,H,NA,0,2,1,-0.1126864
3934,956051613,3934,0,16,M,LT,I,H,0,NA,0,-0.1126864
3935,956051613,3935,0,16,M,LT,J,1,1,NA,0,-0.1126864
3936,956051613,3936,0,16,M,LT,K,2,0,2,1,-0.1126864
3937,956051613,3937,0,16,M,LT,L,H,0,H,0,-0.1126864
3938,956051613,3938,0,16,M,LT,M,NA,NA,3,1,-0.1126864
3939,956051613,3939,0,16,M,LT,N,NA,NA,H,0,-0.1126864
3940,956051613,3940,0,16,M,LT,P,NA,NA,3,1,-0.1126864
3941,956051613,3941,0,16,M,LT,Q,NA,NA,0,0,-0.1126864
3942,956051613,3942,0,16,M,LT,U,NA,NA,H,0,-0.1126864
3943,956051613,3943,0,16,M,LT,V,NA,NA,1,0,-0.1126864
3944,956051613,3944,0,16,M,LT,X,NA,NA,H,0,-0.1126864
3945,956051613,3945,0,16,M,LT,X15,H,0,1,1,-0.1126864
3946,956051613,3946,0,16,M,LT,X21,NA,NA,3,1,-0.1126864
3947,956051613,3947,0,16,M,LT,X31.1,NA,NA,2,1,-0.1126864
3948,956051613,3948,0,16,M,LT,X32,NA,NA,0,0,-0.1126864
3949,956051613,3949,0,16,M,LT,X33,NA,0,H,1,-0.1126864
3950,956051613,3950,0,16,M,LT,X37,NA,NA,2,1,-0.1126864
3951,956051613,3951,0,16,M,LT,X50,NA,NA,NA,0,-0.1126864
3952,956051613,3952,0,16,M,LT,Z,NA,NA,NA,1,-0.1126864
3953,956051614,3953,0,16,F,LT,B,1,1,NA,NA,0.7898605
3954,956051614,3954,0,16,F,LT,C,H,1,NA,NA,0.7898605
3955,956051614,3955,0,16,F,LT,Da,2,1,NA,NA,0.7898605
3956,956051614,3956,0,16,F,LT,Db,1,1,NA,NA,0.7898605
3957,956051614,3957,0,16,F,LT,E,H,1,NA,NA,0.7898605
3958,956051614,3958,0,16,F,LT,G,2,1,NA,NA,0.7898605
3959,956051614,3959,0,16,F,LT,H,2,1,NA,NA,0.7898605
3960,956051614,3960,0,16,F,LT,I,2,1,NA,NA,0.7898605
3961,956051614,3961,0,16,F,LT,J,1,1,NA,NA,0.7898605
3962,956051614,3962,0,16,F,LT,K,2,0,NA,NA,0.7898605
3963,956051614,3963,0,16,F,LT,L,H,0,NA,NA,0.7898605
3964,956051614,3964,0,16,F,LT,M,NA,0,NA,NA,0.7898605
3965,956051614,3965,0,16,F,LT,N,H,1,NA,NA,0.7898605
3966,956051614,3966,0,16,F,LT,P,1,0,NA,NA,0.7898605
3967,956051614,3967,0,16,F,LT,Q,H,0,NA,NA,0.7898605
3968,956051614,3968,0,16,F,LT,U,1,1,NA,NA,0.7898605
3969,956051614,3969,0,16,F,LT,V,NA,NA,NA,NA,0.7898605
3970,956051614,3970,0,16,F,LT,X,NA,NA,NA,NA,0.7898605
3971,956051614,3971,0,16,F,LT,X15,2,1,NA,NA,0.7898605
3972,956051614,3972,0,16,F,LT,X21,NA,NA,NA,NA,0.7898605
3973,956051614,3973,0,16,F,LT,X31.1,2,1,NA,NA,0.7898605
3974,956051614,3974,0,16,F,LT,X32,0,0,NA,NA,0.7898605
3975,956051614,3975,0,16,F,LT,X33,2,1,NA,NA,0.7898605
3976,956051614,3976,0,16,F,LT,X37,1,0,NA,NA,0.7898605
3977,956051614,3977,0,16,F,LT,X50,0,0,NA,NA,0.7898605
3978,956051614,3978,0,16,F,LT,Z,NA,NA,NA,NA,0.7898605
3979,956051615,3979,0,16,F,LT,B,H,1,1,1,0.0483405
3980,956051615,3980,0,16,F,LT,C,H,1,2,1,0.0483405
3981,956051615,3981,0,16,F,LT,Da,1,1,H,1,0.0483405
3982,956051615,3982,0,16,F,LT,Db,1,1,1,1,0.0483405
3983,956051615,3983,0,16,F,LT,E,1,1,H,1,0.0483405
3984,956051615,3984,0,16,F,LT,G,1,0,2,1,0.0483405
3985,956051615,3985,0,16,F,LT,H,3,1,2,1,0.0483405
3986,956051615,3986,0,16,F,LT,I,H,0,2,1,0.0483405
3987,956051615,3987,0,16,F,LT,J,1,1,2,1,0.0483405
3988,956051615,3988,0,16,F,LT,K,NA,0,2,1,0.0483405
3989,956051615,3989,0,16,F,LT,L,H,0,H,0,0.0483405
3990,956051615,3990,0,16,F,LT,M,1,1,2,0,0.0483405
3991,956051615,3991,0,16,F,LT,N,H,1,H,1,0.0483405
3992,956051615,3992,0,16,F,LT,P,H,0,3,1,0.0483405
3993,956051615,3993,0,16,F,LT,Q,H,0,0,0,0.0483405
3994,956051615,3994,0,16,F,LT,U,NA,NA,H,0,0.0483405
3995,956051615,3995,0,16,F,LT,V,NA,NA,H,1,0.0483405
3996,956051615,3996,0,16,F,LT,X,NA,NA,NA,0,0.0483405
3997,956051615,3997,0,16,F,LT,X15,H,0,2,1,0.0483405
3998,956051615,3998,0,16,F,LT,X21,NA,NA,NA,NA,0.0483405
3999,956051615,3999,0,16,F,LT,X31.1,H,1,0,1,0.0483405
4000,956051615,4000,0,16,F,LT,X32,H,0,0,0,0.0483405
4001,956051615,4001,0,16,F,LT,X33,H,1,2,1,0.0483405
4002,956051615,4002,0,16,F,LT,X37,1,1,NA,0,0.0483405
4003,956051615,4003,0,16,F,LT,X50,H,0,2,0,0.0483405
4004,956051615,4004,0,16,F,LT,Z,NA,NA,H,0,0.0483405
4005,956051701,4005,0,17,M,LT,B,1,1,1,1,-0.6439219
4006,956051701,4006,0,17,M,LT,C,2,1,H,NA,-0.6439219
4007,956051701,4007,0,17,M,LT,Da,1,1,2,0,-0.6439219
4008,956051701,4008,0,17,M,LT,Db,1,1,1,1,-0.6439219
4009,956051701,4009,0,17,M,LT,E,1,1,2,1,-0.6439219
4010,956051701,4010,0,17,M,LT,G,2,1,2,1,-0.6439219
4011,956051701,4011,0,17,M,LT,H,1,0,1,0,-0.6439219
4012,956051701,4012,0,17,M,LT,I,NA,0,H,0,-0.6439219
4013,956051701,4013,0,17,M,LT,J,0,0,2,0,-0.6439219
4014,956051701,4014,0,17,M,LT,K,2,0,2,1,-0.6439219
4015,956051701,4015,0,17,M,LT,L,NA,NA,H,0,-0.6439219
4016,956051701,4016,0,17,M,LT,M,NA,NA,H,0,-0.6439219
4017,956051701,4017,0,17,M,LT,N,NA,NA,H,1,-0.6439219
4018,956051701,4018,0,17,M,LT,P,NA,NA,H,0,-0.6439219
4019,956051701,4019,0,17,M,LT,Q,NA,NA,H,0,-0.6439219
4020,956051701,4020,0,17,M,LT,U,NA,NA,1,0,-0.6439219
4021,956051701,4021,0,17,M,LT,V,NA,NA,1,0,-0.6439219
4022,956051701,4022,0,17,M,LT,X,NA,NA,H,0,-0.6439219
4023,956051701,4023,0,17,M,LT,X15,NA,NA,1,0,-0.6439219
4024,956051701,4024,0,17,M,LT,X21,NA,NA,1,1,-0.6439219
4025,956051701,4025,0,17,M,LT,X31.1,NA,NA,0,0,-0.6439219
4026,956051701,4026,0,17,M,LT,X32,NA,NA,H,1,-0.6439219
4027,956051701,4027,0,17,M,LT,X33,NA,NA,H,0,-0.6439219
4028,956051701,4028,0,17,M,LT,X37,NA,NA,H,0,-0.6439219
4029,956051701,4029,0,17,M,LT,X50,NA,NA,H,0,-0.6439219
4030,956051701,4030,0,17,M,LT,Z,NA,NA,H,0,-0.6439219
4031,956051702,4031,0,17,F,LT,B,1,1,1,1,-0.0743665
4032,956051702,4032,0,17,F,LT,C,H,1,H,1,-0.0743665
4033,956051702,4033,0,17,F,LT,Da,1,1,1,1,-0.0743665
4034,956051702,4034,0,17,F,LT,Db,1,1,1,1,-0.0743665
4035,956051702,4035,0,17,F,LT,E,1,1,1,1,-0.0743665
4036,956051702,4036,0,17,F,LT,G,2,1,2,0,-0.0743665
4037,956051702,4037,0,17,F,LT,H,1,0,2,1,-0.0743665
4038,956051702,4038,0,17,F,LT,I,H,0,H,0,-0.0743665
4039,956051702,4039,0,17,F,LT,J,1,1,1,1,-0.0743665
4040,956051702,4040,0,17,F,LT,K,2,0,2,1,-0.0743665
4041,956051702,4041,0,17,F,LT,L,2,0,2,1,-0.0743665
4042,956051702,4042,0,17,F,LT,M,H,0,1,0,-0.0743665
4043,956051702,4043,0,17,F,LT,N,NA,NA,H,1,-0.0743665
4044,956051702,4044,0,17,F,LT,P,NA,NA,3,1,-0.0743665
4045,956051702,4045,0,17,F,LT,Q,NA,NA,0,0,-0.0743665
4046,956051702,4046,0,17,F,LT,U,NA,NA,0,0,-0.0743665
4047,956051702,4047,0,17,F,LT,V,NA,NA,1,0,-0.0743665
4048,956051702,4048,0,17,F,LT,X,NA,NA,NA,0,-0.0743665
4049,956051702,4049,0,17,F,LT,X15,2,1,1,0,-0.0743665
4050,956051702,4050,0,17,F,LT,X21,NA,NA,0,0,-0.0743665
4051,956051702,4051,0,17,F,LT,X31.1,H,0,H,1,-0.0743665
4052,956051702,4052,0,17,F,LT,X32,NA,NA,0,0,-0.0743665
4053,956051702,4053,0,17,F,LT,X33,H,0,H,0,-0.0743665
4054,956051702,4054,0,17,F,LT,X37,H,0,1,0,-0.0743665
4055,956051702,4055,0,17,F,LT,X50,NA,NA,H,0,-0.0743665
4056,956051702,4056,0,17,F,LT,Z,NA,NA,H,0,-0.0743665
4057,956051703,4057,0,17,M,REV,B,1,1,1,1,-0.3999661
4058,956051703,4058,0,17,M,REV,C,H,1,H,1,-0.3999661
4059,956051703,4059,0,17,M,REV,Da,1,1,1,1,-0.3999661
4060,956051703,4060,0,17,M,REV,Db,1,1,1,1,-0.3999661
4061,956051703,4061,0,17,M,REV,E,1,1,1,1,-0.3999661
4062,956051703,4062,0,17,M,REV,G,2,1,1,1,-0.3999661
4063,956051703,4063,0,17,M,REV,H,1,0,1,0,-0.3999661
4064,956051703,4064,0,17,M,REV,I,H,0,H,0,-0.3999661
4065,956051703,4065,0,17,M,REV,J,1,1,1,0,-0.3999661
4066,956051703,4066,0,17,M,REV,K,H,0,2,1,-0.3999661
4067,956051703,4067,0,17,M,REV,L,H,0,H,0,-0.3999661
4068,956051703,4068,0,17,M,REV,M,NA,NA,1,1,-0.3999661
4069,956051703,4069,0,17,M,REV,N,NA,NA,1,0,-0.3999661
4070,956051703,4070,0,17,M,REV,P,NA,NA,1,0,-0.3999661
4071,956051703,4071,0,17,M,REV,Q,NA,NA,1,0,-0.3999661
4072,956051703,4072,0,17,M,REV,U,NA,NA,1,0,-0.3999661
4073,956051703,4073,0,17,M,REV,V,NA,NA,1,0,-0.3999661
4074,956051703,4074,0,17,M,REV,X,NA,NA,H,0,-0.3999661
4075,956051703,4075,0,17,M,REV,X15,NA,0,2,0,-0.3999661
4076,956051703,4076,0,17,M,REV,X21,NA,NA,H,0,-0.3999661
4077,956051703,4077,0,17,M,REV,X31.1,NA,NA,H,1,-0.3999661
4078,956051703,4078,0,17,M,REV,X32,NA,NA,0,0,-0.3999661
4079,956051703,4079,0,17,M,REV,X33,H,0,H,0,-0.3999661
4080,956051703,4080,0,17,M,REV,X37,NA,NA,1,0,-0.3999661
4081,956051703,4081,0,17,M,REV,X50,NA,NA,H,0,-0.3999661
4082,956051703,4082,0,17,M,REV,Z,NA,NA,0,0,-0.3999661
4083,956051704,4083,0,17,F,BAU,B,1,1,H,1,0.0140929
4084,956051704,4084,0,17,F,BAU,C,H,1,H,1,0.0140929
4085,956051704,4085,0,17,F,BAU,Da,1,0,1,1,0.0140929
4086,956051704,4086,0,17,F,BAU,Db,1,1,1,1,0.0140929
4087,956051704,4087,0,17,F,BAU,E,1,1,2,1,0.0140929
4088,956051704,4088,0,17,F,BAU,G,2,0,2,1,0.0140929
4089,956051704,4089,0,17,F,BAU,H,1,0,2,1,0.0140929
4090,956051704,4090,0,17,F,BAU,I,H,0,2,1,0.0140929
4091,956051704,4091,0,17,F,BAU,J,2,1,2,1,0.0140929
4092,956051704,4092,0,17,F,BAU,K,2,1,3,0,0.0140929
4093,956051704,4093,0,17,F,BAU,L,H,0,H,0,0.0140929
4094,956051704,4094,0,17,F,BAU,M,1,0,1,0,0.0140929
4095,956051704,4095,0,17,F,BAU,N,NA,NA,2,1,0.0140929
4096,956051704,4096,0,17,F,BAU,P,NA,NA,1,0,0.0140929
4097,956051704,4097,0,17,F,BAU,Q,NA,NA,1,0,0.0140929
4098,956051704,4098,0,17,F,BAU,U,NA,NA,1,0,0.0140929
4099,956051704,4099,0,17,F,BAU,V,NA,NA,1,0,0.0140929
4100,956051704,4100,0,17,F,BAU,X,NA,NA,H,0,0.0140929
4101,956051704,4101,0,17,F,BAU,X15,H,0,H,0,0.0140929
4102,956051704,4102,0,17,F,BAU,X21,NA,NA,3,1,0.0140929
4103,956051704,4103,0,17,F,BAU,X31.1,NA,NA,H,0,0.0140929
4104,956051704,4104,0,17,F,BAU,X32,NA,NA,H,0,0.0140929
4105,956051704,4105,0,17,F,BAU,X33,H,0,H,0,0.0140929
4106,956051704,4106,0,17,F,BAU,X37,NA,NA,1,0,0.0140929
4107,956051704,4107,0,17,F,BAU,X50,NA,NA,H,0,0.0140929
4108,956051704,4108,0,17,F,BAU,Z,NA,NA,H,0,0.0140929
4109,956051705,4109,0,17,M,BAU,B,1,1,H,0,0.0140929
4110,956051705,4110,0,17,M,BAU,C,H,1,H,1,0.0140929
4111,956051705,4111,0,17,M,BAU,Da,1,0,1,1,0.0140929
4112,956051705,4112,0,17,M,BAU,Db,1,1,1,1,0.0140929
4113,956051705,4113,0,17,M,BAU,E,1,1,1,1,0.0140929
4114,956051705,4114,0,17,M,BAU,G,2,1,1,0,0.0140929
4115,956051705,4115,0,17,M,BAU,H,3,1,2,1,0.0140929
4116,956051705,4116,0,17,M,BAU,I,H,0,H,0,0.0140929
4117,956051705,4117,0,17,M,BAU,J,0,1,1,1,0.0140929
4118,956051705,4118,0,17,M,BAU,K,2,0,H,0,0.0140929
4119,956051705,4119,0,17,M,BAU,L,H,0,H,0,0.0140929
4120,956051705,4120,0,17,M,BAU,M,NA,NA,H,0,0.0140929
4121,956051705,4121,0,17,M,BAU,N,NA,NA,H,0,0.0140929
4122,956051705,4122,0,17,M,BAU,P,NA,NA,H,0,0.0140929
4123,956051705,4123,0,17,M,BAU,Q,NA,NA,H,0,0.0140929
4124,956051705,4124,0,17,M,BAU,U,NA,NA,H,0,0.0140929
4125,956051705,4125,0,17,M,BAU,V,NA,NA,H,0,0.0140929
4126,956051705,4126,0,17,M,BAU,X,NA,NA,NA,0,0.0140929
4127,956051705,4127,0,17,M,BAU,X15,NA,0,H,0,0.0140929
4128,956051705,4128,0,17,M,BAU,X21,NA,NA,NA,0,0.0140929
4129,956051705,4129,0,17,M,BAU,X31.1,NA,NA,H,0,0.0140929
4130,956051705,4130,0,17,M,BAU,X32,NA,NA,H,0,0.0140929
4131,956051705,4131,0,17,M,BAU,X33,0,0,H,0,0.0140929
4132,956051705,4132,0,17,M,BAU,X37,NA,NA,H,0,0.0140929
4133,956051705,4133,0,17,M,BAU,X50,NA,NA,H,0,0.0140929
4134,956051705,4134,0,17,M,BAU,Z,NA,NA,NA,0,0.0140929
4135,956051706,4135,0,17,M,REV,B,1,1,1,1,-1.055373
4136,956051706,4136,0,17,M,REV,C,H,1,H,1,-1.055373
4137,956051706,4137,0,17,M,REV,Da,1,1,2,1,-1.055373
4138,956051706,4138,0,17,M,REV,Db,1,1,1,1,-1.055373
4139,956051706,4139,0,17,M,REV,E,1,1,2,1,-1.055373
4140,956051706,4140,0,17,M,REV,G,2,1,2,1,-1.055373
4141,956051706,4141,0,17,M,REV,H,0,0,1,0,-1.055373
4142,956051706,4142,0,17,M,REV,I,0,0,H,0,-1.055373
4143,956051706,4143,0,17,M,REV,J,NA,0,1,0,-1.055373
4144,956051706,4144,0,17,M,REV,K,NA,0,2,0,-1.055373
4145,956051706,4145,0,17,M,REV,L,NA,NA,1,1,-1.055373
4146,956051706,4146,0,17,M,REV,M,NA,NA,H,0,-1.055373
4147,956051706,4147,0,17,M,REV,N,NA,NA,1,1,-1.055373
4148,956051706,4148,0,17,M,REV,P,NA,NA,3,2,-1.055373
4149,956051706,4149,0,17,M,REV,Q,NA,NA,0,0,-1.055373
4150,956051706,4150,0,17,M,REV,U,NA,NA,0,0,-1.055373
4151,956051706,4151,0,17,M,REV,V,NA,NA,1,0,-1.055373
4152,956051706,4152,0,17,M,REV,X,NA,NA,2,0,-1.055373
4153,956051706,4153,0,17,M,REV,X15,NA,NA,1,0,-1.055373
4154,956051706,4154,0,17,M,REV,X21,NA,NA,3,0,-1.055373
4155,956051706,4155,0,17,M,REV,X31.1,NA,NA,H,0,-1.055373
4156,956051706,4156,0,17,M,REV,X32,NA,NA,H,0,-1.055373
4157,956051706,4157,0,17,M,REV,X33,NA,NA,H,0,-1.055373
4158,956051706,4158,0,17,M,REV,X37,NA,NA,1,0,-1.055373
4159,956051706,4159,0,17,M,REV,X50,NA,NA,0,0,-1.055373
4160,956051706,4160,0,17,M,REV,Z,NA,NA,H,0,-1.055373
4161,956051707,4161,0,17,M,BAU,B,2,1,H,0,0.5338471
4162,956051707,4162,0,17,M,BAU,C,H,1,H,1,0.5338471
4163,956051707,4163,0,17,M,BAU,Da,2,1,2,1,0.5338471
4164,956051707,4164,0,17,M,BAU,Db,1,1,1,1,0.5338471
4165,956051707,4165,0,17,M,BAU,E,2,1,1,1,0.5338471
4166,956051707,4166,0,17,M,BAU,G,2,1,2,1,0.5338471
4167,956051707,4167,0,17,M,BAU,H,1,0,2,1,0.5338471
4168,956051707,4168,0,17,M,BAU,I,0,0,NA,0,0.5338471
4169,956051707,4169,0,17,M,BAU,J,1,1,2,1,0.5338471
4170,956051707,4170,0,17,M,BAU,K,2,0,H,0,0.5338471
4171,956051707,4171,0,17,M,BAU,L,2,0,H,0,0.5338471
4172,956051707,4172,0,17,M,BAU,M,NA,NA,H,0,0.5338471
4173,956051707,4173,0,17,M,BAU,N,NA,NA,2,1,0.5338471
4174,956051707,4174,0,17,M,BAU,P,NA,NA,3,2,0.5338471
4175,956051707,4175,0,17,M,BAU,Q,NA,NA,0,0,0.5338471
4176,956051707,4176,0,17,M,BAU,U,NA,NA,H,0,0.5338471
4177,956051707,4177,0,17,M,BAU,V,NA,NA,H,0,0.5338471
4178,956051707,4178,0,17,M,BAU,X,NA,NA,H,0,0.5338471
